target,gender,match_id,home_team,away_team,sportsbook_line,prediction,suggested_line,actual,edge,bet,bet_hit,profit,roi_pct
q4_total,men_or_open,15485263,BC Dubai,KK Bosna,55.0,18.7,23.7,54,-31.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15485236,Uni?n Atl?tica,Nacional,55.0,17.2,22.2,41,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15485170,ERA Nymburk,BK Opava,55.0,18.0,23.0,46,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15484984,BC Levski Lukoil,Botev 2012 Vratsa,55.0,17.6,22.6,33,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15484735,BC Slovan Bratislava,BC Prievidza,55.0,18.4,23.4,54,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15478586,Aguada,Hebraica Macabi,55.0,16.9,21.9,36,-33.1,UNDER,True,0.91,91.0
q4_total,women,15461529,Hapoel Beer Sheva Asa,Maccabi Haifa,55.0,18.8,23.8,38,-31.2,UNDER,True,0.91,91.0
q4_total,women,15461528,Maccabi Karmiel Beit Hakerem,Hapoel Lev Jerusalem,55.0,21.2,26.2,38,-28.8,UNDER,True,0.91,91.0
q4_total,women,15461519,Maccabi Ramat Gan / Hen,Hapoel Rishon Letzion,55.0,21.2,26.2,30,-28.8,UNDER,True,0.91,91.0
q4_total,women,15461514,Hapoel Petach Tikva,Elizur Holon,55.0,17.6,22.6,34,-32.4,UNDER,True,0.91,91.0
q4_total,women,15451639,B. Braun Sheffield Hatters,Caledonia Gladiators,55.0,18.3,23.3,41,-31.7,UNDER,True,0.91,91.0
q4_total,women,15404289,Jeddah SC,Al-Ula,55.0,20.7,25.7,21,-29.3,UNDER,True,0.91,91.0
q4_total,women,15404287,Game Master,Jeddah Athletes,55.0,23.2,28.2,60,-26.8,UNDER,False,-1,-100
q4_total,women,15404273,Jeddah United,Al-Qadsiah,55.0,22.6,27.6,32,-27.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15381333,Griffin,BC Akhaltsikhe,55.0,19.3,24.3,43,-30.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15380747,Free UNI & Agr UNI,Black Fortress,55.0,19.3,24.3,44,-30.7,UNDER,True,0.91,91.0
q4_total,women,15326723,Antranik Beirut,Sporting Club Beirut,55.0,23.6,28.6,24,-26.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15294738,Central,Homenetmen,55.0,17.2,22.2,65,-32.8,UNDER,False,-1,-100
q4_total,men_or_open,15265181,San Lorenzo de Almagro,Ober? Tenis Club,55.0,17.3,22.3,57,-32.7,UNDER,False,-1,-100
q4_total,men_or_open,15265180,San Mart?n de Corrientes,La Uni?n de Formosa,55.0,23.9,28.9,43,-26.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15265179,Boca Juniors,Ciclista Ol?mpico de La Banda,55.0,17.8,22.8,36,-32.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15250675,KK Cedevita Olimpija,Perspektiva Ilirija,55.0,31.0,36.0,41,-19.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15204210,R10 Score Vasco da Gama,Bauru Basket,55.0,17.0,22.0,41,-33.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15204209,Rio Claro Basquete,Flamengo,55.0,17.8,22.8,34,-32.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15204156,Mogi das Cruzes,Cruzeiro Basquete,55.0,21.5,26.5,35,-28.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15113594,Hindu Club,CA Huracan Las Heras,55.0,17.9,22.9,38,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15113593,PFC B?squet,Uni?n de Mar del Plata,55.0,18.6,23.6,35,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15113592,Pergamino B?sket,La Uni?n Col?n Entre R?os,55.0,16.9,21.9,47,-33.1,UNDER,True,0.91,91.0
q4_total,women,14757378,Oklahoma State Cowgirls,Utah Utes,55.0,25.2,30.2,44,-24.8,UNDER,True,0.91,91.0
q4_total,women,14756934,Nebraska Cornhuskers,Iowa Hawkeyes,55.0,16.9,21.9,29,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14706445,HKK ?iroki,KK Jahorina Pale,55.0,16.9,21.9,25,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14421060,Kansai Helios Dom?ale,Terme Olimia Podcetrtek,55.0,18.8,23.8,45,-31.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14341750,Benedetto XIV Cento,Libertas Livorno,55.0,20.2,25.2,51,-29.8,UNDER,True,0.91,91.0
q4_total,men_or_open,14251579,Team Fog N?stved,Bakken Bears,55.0,34.0,39.0,47,-16.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14194557,Seoul Samsung Thunders,Seoul SK Knights,55.0,16.9,21.9,36,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14194556,Daegu KOGAS Pegasus,Suwon KT Sonicboom,55.0,18.0,23.0,45,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14041857,Hogsbo Basket,BC Lule?,55.0,17.2,22.2,46,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15919324,Real Madrid (Cyber),Olympiacos (Cyber),55.0,34.8,39.8,45,-15.2,UNDER,True,0.91,91.0
q4_total,women,15885907,KK Reykjavik,Keflavik,55.0,17.6,22.6,35,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15843230,UMF Skallagrimur,Brei?ablik,55.0,17.2,22.2,40,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15843220,Selfoss,Haukar,55.0,17.6,22.6,48,-32.4,UNDER,True,0.91,91.0
q4_total,women,15885909,Valur Reykjavik,UMF Grindavik,55.0,23.4,28.4,43,-26.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15538374,Virtus Bologna,Paris Basketball,55.0,16.9,21.9,46,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597935,Vitr? Aurore,Pays Salonais Basket 13,55.0,20.2,25.2,51,-29.8,UNDER,True,0.91,91.0
q4_total,men_or_open,14860413,Viganello Caimans 1LRM,Cassarate Senior,55.0,21.3,26.3,42,-28.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15842890,JL Bourg Basket,T?rk Telekom B.K.,55.0,18.9,23.9,40,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597940,Val de Seine Basket,Andr?zieux-Bouth?on Loire Sud,55.0,20.7,25.7,24,-29.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15597939,?toile Angers Basket,Lyonso Basket,55.0,21.0,26.0,34,-29.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15597938,Poissy Basket Association,Metz Basket Club,55.0,17.9,22.9,58,-32.1,UNDER,False,-1,-100
q4_total,men_or_open,15597936,Union Rennes Basket 35,Besancon Avenir Comtois,55.0,19.0,24.0,37,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15597934,C'Chartres M?tropole Basket,Etoile de Charleville-M?zi?res,55.0,17.2,22.2,26,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15597846,Mulhouse Basket Agglom?ration,Levallois Metropolitans Basketball,55.0,19.8,24.8,43,-30.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15597843,BC Orchies,Union Tarbes Lourdes Pyrenees Basket,55.0,17.9,22.9,38,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597842,Fos Provence Basket,Tours M?tropole Basket-ball,55.0,19.9,24.9,49,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597841,AB Berck Rang-du-Fliers,CEP Lorient BB,55.0,18.9,23.9,52,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597840,AS Loon-Plage Basket,Pays de Foug?res Basket,55.0,17.2,22.2,33,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15597839,STB Le Havre,Les Sables Vend?e Basket,55.0,18.9,23.9,45,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15597838,SOM Boulogne,Toulouse BC,55.0,19.3,24.3,38,-30.7,UNDER,True,0.91,91.0
q4_total,women,15904468,Elfic Fribourg,BBC Troistorrents-Chablais,55.0,19.5,24.5,42,-30.5,UNDER,True,0.91,91.0
q4_total,women,15893389,Keila Coolbet,Tartu ?likool,55.0,21.8,26.8,42,-28.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15842888,Be?ikta? Gain,Bah?e?ehir Koleji,55.0,18.4,23.4,42,-31.6,UNDER,True,0.91,91.0
q4_total,women,15665824,Municipal Targoviste,ACS Sepsi SIC,55.0,17.9,22.9,15,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15656956,Al Ahly Benghazi,Dar City Basketball Team,55.0,23.4,28.4,66,-26.6,UNDER,False,-1,-100
q4_total,men_or_open,15915559,Bir?tono Milasta,Druskinink? Akvil?,55.0,18.6,23.6,46,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15889726,KARA Trutnov,BK Brno,55.0,22.6,27.6,34,-27.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15597937,P?le France U18,Saint Vallier Basket Dr?me,55.0,18.5,23.5,40,-31.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15592160,EBAA-Basketball,V?rl?se BBK,55.0,19.8,24.8,21,-30.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485298,FMP Beograd,KK Zadar,55.0,22.2,27.2,41,-27.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15907044,Black Fortress,Free UNI & Agr UNI,55.0,20.0,25.0,38,-30.0,UNDER,True,0.91,91.0
q4_total,women,15901846,KSC Szeksz?rd,MTK Budapest,55.0,18.6,23.6,33,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15899498,Al Wehdat Amman,AL Inglizia Sport Club,55.0,17.2,22.2,49,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15870012,KK Zlatibor ?ajetina,KK TFT Skopje,55.0,18.4,23.4,54,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15857134,Kretingos Kretinga,?akiai Vytis-VDU,55.0,19.0,24.0,58,-31.0,UNDER,False,-1,-100
q4_total,men_or_open,15848290,AEL Limassol B.C.,Enosis Neon Paralimni,55.0,18.0,23.0,38,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15846418,Bertanu Valmieras BS,RSU/VEF Riga,55.0,18.6,23.6,45,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15222272,Hapoel Haifa BC,Elizur Ashkelon,55.0,17.8,22.8,49,-32.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15911668,KB KEKU,KB Istogu,55.0,18.4,23.4,40,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15902882,Jyvaskyla Basketball Academy,Raholan Pyrkiva,55.0,23.3,28.3,37,-26.7,UNDER,True,0.91,91.0
q4_total,women,15916830,Shooting SC,Heliopolis Basketball,55.0,21.3,26.3,27,-28.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15895567,BC Sabah,Absheron,55.0,20.1,25.1,36,-29.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15857136,?ilut?s ?ilut?,KK Vilkavi?kio Perlas,55.0,18.0,23.0,54,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15706629,KK Cedevita Junior,KK Dubrava,55.0,18.8,23.8,32,-31.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14756764,Hapoel Migdal Haemek,Hapoel Eilat,55.0,16.9,21.9,52,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15305921,BC Rustavi 1991,BC Vsa,55.0,19.3,24.3,35,-30.7,UNDER,True,0.91,91.0
q4_total,men_or_open,14800121,Parma Permsky Kray,KK Mega Basket,55.0,19.7,24.7,49,-30.3,UNDER,True,0.91,91.0
q4_total,men_or_open,14756773,Maccabi Rehovot,Maccabi Kiryat Gat/Ashkelon,55.0,21.8,26.8,46,-28.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14756767,Elitzur Shomron Hlp,AS Ramat Hasharon,55.0,18.8,23.8,51,-31.2,UNDER,True,0.91,91.0
q4_total,women,15898888,Budivelnyk Kyiv,BK Frank Ivano-Frankivsk,55.0,19.1,24.1,34,-30.9,UNDER,True,0.91,91.0
q4_total,men_or_open,14756763,Hapoel Safed,Maccabi Maale Adumim,55.0,17.2,22.2,54,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15222288,Ironi Nahariya,Maccabi Petah Tikva Elitzur,55.0,17.9,22.9,32,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15891069,Santa Ana Basketball Club,Brujos de Izalco,55.0,17.2,22.2,40,-32.8,UNDER,True,0.91,91.0
q4_total,women,15903228,South Carolina Gamecocks,TCU Horned Frogs,55.0,23.6,28.6,40,-26.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15485276,KK Partizan Mozzart Bet,KK Bosna,55.0,19.6,24.6,38,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15910492,Lleida (Cyber),Promitheas Patras (Cyber),55.0,24.2,29.2,16,-25.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15911661,Basketball Club Vojnik U14,Horsens IC Ungdom U14,55.0,19.0,24.0,45,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15907555,BK Rilski U14,Rising Stars U14,55.0,17.0,22.0,58,-33.0,UNDER,False,-1,-100
q4_total,men_or_open,15902069,KFUM Nassjo,Norrk?ping Dolphins,55.0,18.4,23.4,53,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15911980,Al Zamalek,Al-Ittihad Alexandria,55.0,17.2,22.2,35,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15904466,Al Rayyan,Al Arabi Doha,55.0,19.9,24.9,45,-30.1,UNDER,True,0.91,91.0
q4_total,women,15848441,Norrk?ping Dolphins,Uppsala Basket,55.0,17.6,22.6,40,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15592128,Team Fog N?stved,Svendborg Rabbits,55.0,17.9,22.9,38,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15485277,KK Crvena zvezda,BC Dubai,55.0,16.9,21.9,43,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15889727,DSK Basketball,KP Brno,55.0,19.8,24.8,45,-30.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15555880,Maccabi Haifa BC,Otef Darom BC,55.0,17.5,22.5,47,-32.5,UNDER,True,0.91,91.0
q4_total,men_or_open,14967082,Xinjiang Flying Tigers,Ningbo Rockets,55.0,19.1,24.1,30,-30.9,UNDER,True,0.91,91.0
q4_total,women,15598822,KIU Rangers,KCCA Leopards,55.0,22.1,27.1,29,-27.9,UNDER,True,0.91,91.0
q4_total,men_or_open,14194602,Ulsan Hyundai Mobis Phoebus,Wonju DB Promy,55.0,17.2,22.2,38,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15858256,Dolomiti Trento (Cyber),Lietkabelis (Cyber),55.0,22.4,27.4,47,-27.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15553505,ZKK Patriot,Basket Kam,55.0,19.5,24.5,50,-30.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15551549,Virtus Kleb Ragusa,Pallacanestro Virtus Molfetta,55.0,17.9,22.9,54,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15551547,Virtus Matera,Dinamo Brindisi,55.0,19.7,24.7,32,-30.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15551546,Basket School Messina,Basket Academy Catanzaro,55.0,20.1,25.1,50,-29.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15551544,PallacanestroViola Reggio Calabria,Valentino Basket Castellaneta,55.0,19.7,24.7,20,-30.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15551543,Svincolati Milazzo,Mola New Basket 2012,55.0,18.4,23.4,35,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15551542,Bim Bum Rende,Adria Bari,55.0,17.8,22.8,45,-32.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15551541,Pallacanestro Pavia 1933,Bocconi Team Milano,55.0,19.4,24.4,33,-30.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15551540,Sangiorgese Basket,Robur Saronno,55.0,21.1,26.1,41,-28.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15551539,U.S. Nervianese,Derthona Basketball Lab,55.0,18.0,23.0,34,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15551538,Goldengas Pallacanestro Senigallia,Bask?rs Forlimpopoli,55.0,19.9,24.9,34,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15551537,Vasto Basket,Lions Bisceglie,55.0,21.5,26.5,40,-28.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15551532,Canusium Basket,Basket Gualdo,55.0,22.9,27.9,42,-27.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15551519,Etrusca San Miniato,USE Basket Empoli,55.0,19.0,24.0,39,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15551516,Basket Cecina,Seagulls Genova,55.0,17.2,22.2,29,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15551514,Spezia,Virtus Siena,55.0,24.3,29.3,42,-25.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15551509,Playbasket Carr?,Olimpia Castello,55.0,20.5,25.5,35,-29.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15551507,Virtus Padova Basket,New Flying Balls Ozzano,55.0,18.7,23.7,43,-31.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15551506,Sistema Basket Pordenone,Pallacanestro Gardonese,55.0,22.3,27.3,37,-27.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15545306,KK Kumanovo,MZT Skopje Aerodrom,55.0,18.6,23.6,40,-31.4,UNDER,True,0.91,91.0
q4_total,women,15532627,MBA-MGUSiT Moscow,Neftyanik-Titan Omsk Oblast,55.0,20.6,25.6,39,-29.4,UNDER,True,0.91,91.0
q4_total,women,15532626,BC Samara,Dinamo Novosibirsk Oblast,55.0,19.5,24.5,30,-30.5,UNDER,True,0.91,91.0
q4_total,women,15532624,Nika-Luzales Syktyvkar,Nadezhda Orenburg Oblast,55.0,20.8,25.8,43,-29.2,UNDER,True,0.91,91.0
q4_total,women,15532623,Dinamo Kursk,Sparta and K Vidnoe,55.0,21.4,26.4,44,-28.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15531167,Stevnsgade U16,A.K. VEF U16,55.0,19.0,24.0,46,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15530046,Art Building ?l?za II Wroc?aw,SKK Polonia II Warszawa,55.0,20.2,25.2,37,-29.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530045,Nautiqus Akademia Gortata Gda?sk,Widzew ??d?,55.0,22.1,27.1,29,-27.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15530044,Lou T?cza Leszno,AZS Uniwersytet Gda?ski,55.0,17.2,22.2,37,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530038,Roben Gimbasket Wroclaw,WrapMania.eu KK Ole?nica,55.0,20.4,25.4,29,-29.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15530037,Dijo Polk?ty Maximus K?ty Wroc?awskie,Q8Oils SKM Zastal Zielona G?ra,55.0,17.2,22.2,37,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15530036,KS Kosz Kompaktowy Pleszew,Pogo? Prudnik,55.0,17.9,22.9,48,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15530035,Lublinianka KUL Basketball,UKS Tr?jka ?yrard?w,55.0,19.6,24.6,34,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15530034,PGE AK M?ode ?ubry Bia?ystok,?KS II Politechnika ??dzka,55.0,17.2,22.2,52,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15529154,TSA Reinar Hallik Basketball School U16,BVBS U16,55.0,19.0,24.0,41,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15529153,PuHu U16,BS Jugla U16,55.0,19.0,24.0,34,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15528160,KK Gradina Srebrenik,KK Gradina Te?anj,55.0,20.2,25.2,32,-29.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15528159,KK Turbina Jablanica,KK ?ivinice,55.0,19.6,24.6,30,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15525490,Toros Laguna,Venados de Mazatl?n,55.0,18.1,23.1,51,-31.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15525435,City Oilers,Kampala Rockets,55.0,24.7,29.7,35,-25.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15525431,JKL Dolphins,JT Jaguars BC,55.0,22.6,27.6,34,-27.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15525429,Rezlife Saints,KCCA Panthers,55.0,23.3,28.3,41,-26.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15522069,Garg?d? Garg?dai SC,Kauno ?algiris,55.0,22.8,27.8,36,-27.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15521623,KK Crvena zvezda,Igokea m:tel,55.0,18.0,23.0,35,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15521561,KS Tirana,Teuta Durr?s,55.0,17.9,22.9,59,-32.1,UNDER,False,-1,-100
q4_total,men_or_open,15521560,Skenderbeu,Pogradeci Basket,55.0,17.9,22.9,46,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15519841,NH Ostrava U20,Bavi Vilvoorde U20,55.0,18.0,23.0,30,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15516900,Academia Astilleros,Racing Kruegger,55.0,17.0,22.0,54,-33.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15516894,CB Pi?eiros,Sporting Curasan,55.0,17.2,22.2,49,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15516777,Basket Cernusco U17,KICKZ IBAM U17,55.0,18.7,23.7,63,-31.3,UNDER,False,-1,-100
q4_total,men_or_open,15516765,Champ Season U20,Astars Oasis Basketball Academy U20,55.0,24.5,29.5,40,-25.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15508238,Traiskirchen Lions,SKN St. P?lten,55.0,19.5,24.5,46,-30.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15508237,BC Vienna,Oberwart Gunners,55.0,20.2,25.2,32,-29.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15508234,Kapfenberg Bulls,Basketball Klosterneuburg,55.0,17.2,22.2,44,-32.8,UNDER,True,0.91,91.0
q4_total,women,15495082,P?rnu Spordikool,Rapla Korvpallikool,55.0,21.8,26.8,33,-28.2,UNDER,True,0.91,91.0
q4_total,women,15495081,Tartu ?likool,Keila Coolbet,55.0,17.6,22.6,39,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15492714,Barreirense Basket,CBC - Cora??o do Ribatejo,55.0,21.4,26.4,46,-28.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15492713,Atl?tico CP,Sporting CP U23,55.0,22.8,27.8,35,-27.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15492699,Basquete Barcelos Eticol,SC Vasco da Gama Sub23,55.0,24.5,29.5,31,-25.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15492697,FC Gaia,Clube Galitos,55.0,19.0,24.0,33,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492683,Scalipus Set?bal,Carnide Clube,55.0,22.9,27.9,33,-27.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15492669,Juvemaia-ACDC Maia,Famalicense,55.0,19.9,24.9,27,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15485996,Melilla Ciudad del Deporte La Salle,Celta Femxa Zorka,55.0,22.8,27.8,28,-27.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485859,Patriots BC,Tigers BBC,55.0,19.3,24.3,37,-30.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15485858,United Generations For Basketball,Kepler BBC,55.0,22.7,27.7,33,-27.3,UNDER,True,0.91,91.0
q4_total,women,15485842,REG BBC,Groups Scolaire Marie Reine Rwaza,55.0,21.7,26.7,37,-28.3,UNDER,True,0.91,91.0
q4_total,women,15485840,THE Hoops Bbc,RP-IPRC Huye,55.0,22.8,27.8,38,-27.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15485289,FMP Beograd,KK Mega Basket,55.0,17.2,22.2,50,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15485262,KK Partizan Mozzart Bet,KK Budu?nost VOLI,55.0,17.9,22.9,37,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15471293,BK Napos Vysoka Nad Labem,CZ.Academy,55.0,19.6,24.6,41,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15466252,BK Wolves Radotin,BK Opava B,55.0,20.5,25.5,22,-29.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15466251,Basketbal Polab?,Dekstone Turi Svitavy,55.0,18.6,23.6,46,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15466245,BK Lokomotiva Plze?,SKB Zlin,55.0,22.4,27.4,46,-27.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15463546,Cheshire Phoenix,London Lions,55.0,17.9,22.9,40,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461679,U-BT Cluj (Cyber),Zaragoza (Cyber),55.0,24.0,29.0,19,-26.0,UNDER,True,0.91,91.0
q4_total,women,15461611,Aravt,Ulaanbaatar Amazons,55.0,17.1,22.1,29,-32.9,UNDER,True,0.91,91.0
q4_total,women,15461520,Maccabi Ashdod,Elizur Ramla,55.0,17.2,22.2,31,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15461501,VRB/ULRB Riviera 1952,Swiss Central Basket,55.0,22.2,27.2,43,-27.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15461495,Lions de Gen?ve U23,Acad?mie Fribourg U23,55.0,19.9,24.9,38,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461477,Bernex Basket,Goldcoast Wallabies,55.0,19.8,24.8,32,-30.2,UNDER,True,0.91,91.0
q4_total,women,15451663,El Bigu? Neuqu?n,El Talar,55.0,18.1,23.1,26,-31.9,UNDER,True,0.91,91.0
q4_total,women,15451662,UD San Jos?,Quimsa de Santiago del Estero,55.0,23.4,28.4,39,-26.6,UNDER,True,0.91,91.0
q4_total,women,15451661,Independiente de Neuqu?n,Ferro Carril Oeste,55.0,19.1,24.1,30,-30.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15451642,Manchester Basketball,Surrey 89ers,55.0,18.0,23.0,53,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15450026,Lazdij? Briedis-Piet? Megrame,KK Trakai-Trak? SC,55.0,16.9,21.9,45,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15441266,Kouvot Kouvola,Tampereen Pyrint?,55.0,19.9,24.9,29,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15441263,Lahti Basketball,Kobrat,55.0,34.4,39.4,70,-15.6,UNDER,False,-1,-100
q4_total,men_or_open,15433369,RSU/VEF Riga,BK Salaspils,55.0,18.5,23.5,52,-31.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15432228,Toritas Celaya,Mineras Zacatecas,55.0,22.7,27.7,26,-27.3,UNDER,True,0.91,91.0
q4_total,women,15430855,Manchester Basketball,Oaklands Wolves,55.0,18.9,23.9,39,-31.1,UNDER,True,0.91,91.0
